#ID	x	y
S01493	2.87084197203	0.232802262615
S01505	2.06500703662	1.44028328876
S02154	2.86090572449	0.542897771441
S00640	0.709452405337	1.05342390333
S01494	2.88415726522	1.41914065223
S01541	2.21706094054	0.602274779801
S01540	3.0904482336	0.596873292759
S01499	2.18782715129	1.42521529911
S00094	3.01337704501	0.229495846286
S00550	0.840221391338	1.26737593121
S01546	2.80114168423	0.375254640343
S01792	3.0131402112	1.47253324816
S00016	2.8175636406	0.528866075364
S02288	1.20498895299	1.36782308815
S02287	2.89028435185	1.50813812437
S01501	2.62047858211	0.524519373545
S02285	3.12403377956	1.46571994291
S02284	3.07032146835	1.52678896635
S02163	3.50934577834	1.5567375545
S01496	0.89504779758	1.27162773658
S00796	0.261838428539	1.12279397797
S00795	1.4748063444	1.3744128661
S00794	1.60240108052	1.26644810688
S00793	2.92278826297	1.40875981127
S00791	0.571750548982	1.23729723304
S00790	1.52820311157	1.25614514085
S00799	0.898413552789	1.05131694594
LNEN002	2.98171235385	0.288968497597
LNEN003	2.77741053616	0.0876716541621
LNEN006	2.82539511515	0.335318961134
LNEN007	2.87077270151	0.160013043498
LNEN004	2.93777938623	0.156605667498
LNEN005	0.744432343343	0.831222224496
LNEN008	3.14705537348	0.145231919706
LNEN009	2.19376666337	0.603436323437
S01318	0.0	0.930705930278
LNEN011	3.06539786726	0.215053652136
S02331	2.92108064898	0.628590893753
S02323	2.45832595737	0.280386128435
S02065	3.18948479162	1.51047482135
S01468	0.222152293861	1.07400889939
S01545	3.06669738054	0.339632280998
S00567	0.593213693822	1.10479818166
S02236	0.85323284024	1.21185011611
S02139	2.9761320929	1.46415226866
S01742	2.56285929542	0.546625538185
S01707	1.09821220011	1.11455930602
S01060	3.05981878947	0.367507128782
S00832	3.23581451855	1.59301515852
S02339	2.62328878123	0.21381813243
S02126	3.34148517338	0.890987245458
S00396	0.728826511903	1.12858959738
S02209	0.871143264303	1.24132642222
S02289	3.36593311158	1.58393185929
S01202	3.03593105105	0.330747683497
S00472	3.08015338515	1.48301788986
S02286	0.853758724759	1.30441441093
S00076	2.94989303199	0.972324987684
S00716_A	2.75467826218	0.415606230455
S02297	3.09477996551	1.19727098747
S02194	2.44031932279	1.35205688043
S02249	2.50899836315	1.4726486042
S01698	3.01911390621	1.59923123967
S01574	1.27002182852	1.20274158609
S02271	1.57562289715	1.22953298752
S01572	3.16224711094	0.691523228963
S01573	2.83046508487	0.538587983472
S01453	3.23193662677	1.5277937208
S01666	3.10294599667	0.159426757804
S00400	0.936045362051	1.24340680713
S01578	3.20990309458	1.5391420941
S00089	2.8942549965	0.39131836098
S01517	1.33922885179	1.1398561176
S01543	2.84202863296	0.416434406191
S01515	2.66291074161	0.412940153681
S01513	1.88274995583	0.710615107785
S01510	3.04906890046	0.267662013187
S01511	0.189784842782	0.986729557129
S00613	1.27718941259	1.19438033323
S01605	3.02431296302	0.236976476741
S01518	0.0530813982744	0.998544853767
S01519	3.05011370909	0.528987565648
S02243	3.28306077952	1.60438679081
S02325	2.98073531146	0.108096551967
S00711	0.281946850168	0.96336159614
S02242	3.13249726727	1.51518010155
S00581	1.66824820266	1.16008361613
S00587	1.14165865326	1.33191092436
S00584	0.644468361815	1.20916237053
S01563	2.54670201428	1.50207032657
S01567	2.55298958712	0.40530959528
S02264	0.187909592581	1.09054579062
S02267	1.38301576161	1.18669857402
S00570	0.853126603889	1.00370835672
S02269	1.13862881717	1.32059880966
S02268	0.72556662028	1.11359650309
S02093	2.454624093	1.48331926114
S00609	0.982312500762	1.28512891659
S00608	2.02247795195	1.09236953649
S00725	2.10175163507	1.24762159886
S00050	3.84040642667	1.60600182515
S01502	2.62563870615	0.529325609711
S02322	2.81197964212	1.42843273917
S00602	3.0188289933	0.845550801692
S01508	0.752130458383	1.22740815902
S02326	2.87210220003	0.163286990092
S02327	2.96153405393	0.644130249711
S01556	2.28319358175	1.37528563328
S02229	1.60232612411	1.50402309129
S01544	0.848749338452	1.2157162504
S00118	2.93862504576	0.358810007922
S00858	2.95558845262	0.216276317887
S00694	3.43413222559	1.55537735078
S02272	0.657193738149	1.21015862691
S02265	0.836309603111	1.19177028474
S02266	1.95668643344	1.23831072637
S01763	1.10968449805	1.2791183017
S00501	2.42858206523	1.45024173723
S02259	1.16887526095	1.18928334445
S01593	3.16468596602	0.179993826526
S01590	2.90567591314	0.590059757975
S01531	2.95884660604	0.211005314831
S01532	3.10743443061	0.050598263044
S01533	1.26179057293	1.16538461277
S01535	1.58666427932	1.20374753586
S00733	1.56786642337	1.06840254053
S00732	0.420941587265	1.17520891908
LNEN020	2.46870341765	0.56681991931
S01539	2.91948122815	0.0901177963682
S00739	1.30718181113	1.25166892673
S02328	1.79757539076	1.4276763161
S02336	0.843956352519	1.08480493786
S01521	3.07501855607	0.164521476893
S00128	2.81891367127	0.681732853193
S01731	3.09158744316	0.170095985021
S01103	3.14764519599	0.13835251327
S01407	0.866388018643	1.23749370166
S01504	2.70160809042	0.750549015768
S02120	2.6367384262	1.47701506499
S00515	2.83432514651	0.294773542656
S00517	1.12532554391	0.864244112287
S00516	2.8481770906	0.207176691075
S01585	2.9372121283	0.290545922377
S01584	3.0143864181	0.114805242881
S02241	3.26903002845	1.45895127638
S01586	1.02300026812	1.17301428181
S01581	2.61146099617	1.43477005096
S01580	1.3971969469	1.12808444017
S01583	3.11558048699	0.144045970425
S01582	2.69679025669	0.14920734551
S01242	3.10769672072	1.62424391845
S01529	3.22452880616	0.0549463656499
S01528	2.98869059986	0.417513583757
